,keyword,state,id,company,contract_time,contract_type,latitude,longitude,area,redirect_url,created,title,salary_min,salary_max,description
1469,Data Analytics,New South Wales,1696292051,APS,full_time,,-33.76718,150.70384,"['Australia', 'New South Wales', 'Sydney Region', 'Western Sydney', 'Penrith Area', 'South Penrith']",https://www.adzuna.com.au/details/1696292051?se=UK3x27786hGsAyrxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=55CAC507DB92BBEDA5F6D0A83D1BDC1C07C98C32,2020-09-10T20:52:09Z,Assistant Director Data and Analytics Team,103997,103997,"The key duties of the position include • Actively contribute to the strategic direction of the Data and Analytics team • Co-ordinate the development and implementation of indicators that can inform the objectives of all Commission functions, with a particular focus on identifying systemic issues and emerging trends • Work with internal and external stakeholders to identify their analytic needs and to provide authoritative advice on data analysis and interpretation of data • Develop systems, pol…"
1470,Big Data,New South Wales,1713140624,Hastha Solutions,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1713140624?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=0FDA59C272F1A679A1B2F38CDD86441413110F12,2020-09-19T16:06:48Z,Big Data Specialist Pyspark,0,0,"Big Data Specialist (Pyspark) - Permanent - Sydney job in City of Sydney, New South Wales, Australia Hastha Solutions Job Location : Sydney (2001) - City of Sydney, New South Wales, Australia Search for Other Jobs Email Job to a Friend Find Similar Jobs . Job Salary : Competitive Job Type : Permanent Main Industry : Information Technology Employer : Hastha Solutions Posted On : 16/10/2020 Job Description : Urgent requirement of Big Data Specialist (Pyspark) - Permanent - Sydney Requirements -Im…"
1471,Big Data,New South Wales,1718324797,Careerone Partner Network,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1718324797?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=705D210E4015E379E000F192AE91E6774CEBA523,2020-09-22T16:34:18Z,Big Data Senior Engineer,0,0,"Big Data Senior Engineers Contract type: Contract Location: Sydney CBD Industry: Technology Business Intelligence Development IT - Tech Leadership Salary $800 - $1100 per day Start Date: 2020-08-31 Reference: V-109697-2 Contact name: Amaranda Pavosevic Contact email: apavosevicsiriustechnology.com.au Job published: September 01, 2020 09:50 Job Description Big Data Engineering just got Bigger The role:  Drive the continual build and development of a Data Harbour in the financial services sector …"
1472,Big Data,New South Wales,1692933604,ServiceNow,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1692933604?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=AAB45AB05245C315E06730CF59B613C2259A532D,2020-09-08T07:07:30Z,Staff Devops Engineer - Big Data Analytics And Cloud Infrastructure,0,0,"Staff DevOps Engineer - Big Data Analytics & Cloud infrastructure - Federal | 30901 Engineering, Infrastructure and Operations Sydney, New South Wales Description Job Title: Staff DevOps Engineer - Big Data Analytics & Cloud infrastructure - Federal - Sydney Required Job Location:Sydney, Australia PLEASE NOTE:  Due to the nature of the work related to this position, employees will be required to obtain a Federal Government Clearance. The minimum requirement to obtain this clearance is to be an …"
1473,Big Data,New South Wales,1664950623,Rubix Solutions,full_time,permanent,-33.865715,151.206616,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/details/1664950623?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=7A2AAF2C1FC7E9E61829EA268E97171786AE5D7D,2020-08-27T03:26:46Z,Big Data Engineer,0,0,"Permanent position for a Azure Data Engineer to work with a leading consulting firm in Sydney Rubix is currently recruiting for a Big Data Azure Engineer to work permanently with a leading consultancy firm in Sydney. Requirements: 5 - 15 years experience Big Data/Data Lake technologies such as Hortonworks, Cloudera etc Data integration products/services such as Informatica, Flume etc Event streaming services such as Kafka, NiFi, Spark Streaming etc Data storage services such as HBase, Hive, HDF…"
1474,Big Data,New South Wales,1704924053,Modis,full_time,permanent,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1704924053?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=BBE3E5D9E057C5DE97221F477560C3446B50E488,2020-09-15T09:39:30Z,Big Data Archtiect,0,0,"Our client: Our customer is a global leader in next-generation digital and consulting services, with an established and stable business in Australia. Your next role: You will be responsible for defining the high-level architecture, detailed solution designing, developing, and supporting data pipelines and applications within the customer organization's Data-Driven Experiences Platform. You will be responsible for developing an expert-level understanding of the core capabilities of the platform …"
1475,Big Data,New South Wales,1623915961,Cognizant,,,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1623915961?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=30A8D79266098BA663009CBB538F394FBD561F77,2020-08-01T16:45:06Z,Big Data Engineer,0,0,"About Cognizant Cognizant (NASDAQ: CTSH) is a leading provider of information technology, consulting, and business process services, dedicated to helping the world's leading companies build stronger businesses. Headquartered in Teaneck, New Jersey (U.S.), Cognizant combines a passion for client satisfaction, technology innovation, deep industry and business process expertise, and a global, collaborative workforce that embodies the future of work. Cognizant is a member of the NASDAQ-100, the S&P…"
1476,Big Data,New South Wales,1699144641,,full_time,,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1699144641?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=FFDEA93B4E3CE40AF0508D13BE022936C8420159,2020-09-12T06:07:41Z,"Big Data Engineer/ Data Engineer (Big Data, Hadoop, ETL)",0,0,"Job Title: Big Data Engineer/ Big Data Lead/ Data Engineer/ Hadoop Lead/ Hadoop Developer Location: Sydney, Melbourne, Brisbane, Adelaide, Brisbane Hires Needed: Upto 8 Hires Salary: $80,000.00 to $110,000.00 /year Mandatory: At least 4 years of experience in IT. Preferred experience in the insurance, finance sectors. Hands on experience working with Hadoop, Hive, Spark, Scala, Python and Kafka. Experience with Data Ingestion, transformation, CICD Pipelines, Data Quality both batch and real tim…"
1477,Big Data,New South Wales,1570172834,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1570172834?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=CE36864F81FA0368C8DB31FC5506DD2D1B80F72E,2020-06-11T10:57:37Z,"Squad Lead, Big Data",0,0,"Back to job search Squad Lead, Big Data Sydney Apply now Refer someone Our team is managing the data and analytics platform supporting Macquarie’s Risk, Finance and Market Operations functions. Our goal is to help our users unlock the full potential of their data. We are looking for a Squad Lead who can drive the delivery of data solutions for one of Macquarie’s most successful business. In this role, you will work closely with the product owner to define stories and prioritise them. You will l…"
1478,Big Data,New South Wales,1637297622,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1637297622?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=C682597009D79E911B6E0F7F387FA6F7955648BB,2020-08-11T05:23:59Z,DevOps Engineer (Big Data),0,0,"Back to job search DevOps Engineer (Big Data) Sydney Apply now Refer someone Join as a DevOps Engineer and play a key a role in ensuring the stability of Macquarie’s data platform and expanding its capabilities. You will join the Data, Analytics and Reporting team who manages the data platform used by Macquarie’s Risk, Finance and Market Operations functions. Your remit of work will not be limited to supporting the platform. In addition, a key aspect of your role will be the deployment of new s…"
1479,Big Data,New South Wales,1693653253,Technology People Australia,,contract,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1693653253?se=fKh93b786hGQsxOpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=063BC7CB2581F8F31DA959DA333DE31E9041A2D7,2020-09-09T05:43:44Z,Lead Big Data Developer,0,0,"Long term project CBD location Negotiable daily rate over $1100/day THE ROLE As the Lead Big Data Developer, you will work across our client's AWS hosted Big Data Platform. You will be responsible for mentoring mid-senior level engineers with a focus on Agile leadership methods including Scrum. You will use your big data expertise to advise and contribute to best practice across a broad technical stack including Talend, Python, Scala, Spark, Airflow, Hive, Presto, AWS, Bitbucket, Maven, Ansible…"
1480,Project Manager,New South Wales,1705453950,Salt Search Ltd,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1705453950?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=717A9B0BB494AD2F07DF474C32FDBCB18C74D3C0,2020-09-15T06:59:19Z,Project Manager,120000,140000,"Project Manager Technology Sydney Permanent AU$120000.00 - AU$140000.00 per annum  Super Project Manager  Fun and friendly work environment  A well-established client base  Working on Innovative and exciting projects Our client, a leading SaaS platform due to growth is looking to hire a Project Manager on a full-time basis to look after a portfolio of customer-based project implementations in the Asia Pacific region. This newly created role will deliver SaaS product implementations to the clien…"
1481,Project Manager,New South Wales,1703583281,Greythorn Recruitment,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1703583281?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=9AF071ACB42EFDCB1F90CD837EF1426C1D480480,2020-09-14T07:01:45Z,Project Manager,0,0,"Project Manager Location Southeastern Sydney, New South Wales Discipline Project Services Job reference 106442 Salary Negotiable Consultant email lisa.paveygreythorn.com.au Responsibilities The purpose of this role is to lead a project team to incorporate the development and integration of a range of business systems into one consolidated system environment. The PM will provide efficient and timely project management methodologies, structures and project leadership to initiate the implementatio…"
1482,Project Manager,New South Wales,1709327679,,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1709327679?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=2497C61EC9AD8BCEA6B6DC6FC0620741F6F75356,2020-09-17T07:34:28Z,Clinical Project Manager,0,0,"Ideal for a Lead CRA or a CPM. Located in Sydney, Brisbane or Adelaide. English AND Mandarin speaking required. Your new company You will be joining an emerging CRO in Australia which has huge growth plans for the future. They have numerous trials already and have a strong global presence. You will join a team of experienced clinical research professionals and will liaise closely with China. Your new role You will be an experienced Lead CRA looking to make the step up into project management or…"
1483,Project Manager,New South Wales,1705453974,Design Construct,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1705453974?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=B29882410E62B635F13A00C55E544AE82F40C2AB,2020-09-15T06:59:19Z,Remedial Project Manager,0,0,"Remedial Project Manager North Sydney Remedial Project Manager Job Title: Remedial Project Manager Contract Type: Permanent Location: North Sydney Industry: Engineering Reference: EER05092020 Contact Name: Emily Roberson Contact Email: erobersondesignandbuild.com.au Job Published: September 08, 2020 Job Description We are partnered with a prominent, mid-tier, structural engineering consultancy who are based in St Leonard's. They are now seeking their next Remedial Engineer to join their establi…"
1484,Project Manager,New South Wales,1692933746,Redpath Partners,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1692933746?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=7E206A46B5C19A2BAB6FFB6D25C871AA27615274,2020-09-08T07:07:32Z,Project Manager - Fire,130000,130000,"Project Manager - Fire Up to $130k  super Sydney We are working with a marketing leading fire protection contractor who have been operating for over 20 years. Projects include all new build commercial and residential developments. They provide all aspects of fire protection, including wet and dry fire sprinkler systems, water mist and deluge, Special-Hazard foam and gas suppression systems, and dry-fire alarm and detection systems. Position They are now recruiting a Project Manager for their Sy…"
1485,Project Manager,New South Wales,1688905074,HUDSON RECRUITMENT,full_time,,-32.926357,151.78122,"['Australia', 'New South Wales', 'Newcastle Region', 'Newcastle Area', 'The Hill']",https://www.adzuna.com.au/land/ad/1688905074?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=56CC8AF018E394E7B782CE954CB33936A4345537,2020-09-05T06:55:14Z,Project Manager - Electrical,145600,156000,"Project Manager - Electrical Location: Australia > Regional NSW > Newcastle, Maitland & Hunter Work type: Temporary Salary: $70 to $75 Hourly Rate  Newcastle City Centre  ASAP Start  6 months duration Hudson have recently partnered with a local team to find an experienced Electrical Project Manager to oversee refurbishment projects across NSW schools. The role will be an office based Project Management role, however, we require you to have an Electrical background within a commercial constructi…"
1486,Project Manager,New South Wales,1684186106,Finite IT,full_time,,-31.402369,152.901853,"['Australia', 'New South Wales', 'Port Macquarie Region', 'Port Macquarie', 'North Shore']",https://www.adzuna.com.au/land/ad/1684186106?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=42C0F55BEDA20FC2A3C44D31D815AFB8372DC261,2020-09-03T07:00:35Z,Project Manager - Networks,120000,130000,"• Work From Home/North Sydney based • Long Term Contract • Unique role The role Our client, a large North Shore based telecommunications organisation is looking for a Project Manager with Network Capacity, Performance and remediation experience to work on a large program of work. Who you are You will have the following skills/experience: • 6  years’ experience in Project Management • Experience managing major projects within large organisations • Previous Telco experience required • An understa…"
1487,Project Manager,New South Wales,1696106318,EXPERIS IT,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1696106318?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=E3B33ABB7E044A095AC6C772FF48A5BF30A76D32,2020-09-10T06:56:10Z,Senior Project Manager,0,0,"Senior Project Manager Location Sydney CBD, New South Wales Discipline Information Technology Job reference 106371 Salary Negotiable Consultant email shayal.chandragreythorn.com.au Our client is looking for an experienced Project Manager with expeirence in managing Infrastructure, Digital and Cloud implementations. Your Role: As a Project Manager you will be responsible for delivering successful project outcomes by planning and managing complex IT projects to deliver technology solutions/capabi…"
1488,Project Manager,New South Wales,1713141159,,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1713141159?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=D48BBB2DA4ADDE8DEB72BE09F848BC276F05C446,2020-09-19T16:06:51Z,Electrical Project Manager,140000,150000,"Mid-tier electrical and comms contractor specialising in electrical fit-out and refurb seeking a PM. Your new company Well-established electrical contractor in the Sydney construction fit-out space Projects across; commercial, aged care, schools, health Strong pipeline of projects secured Your new role Managing various electrical installations typically $200K - $2M Overall management of project; budget, site staff, builder and client relationship Involvement in the estimation and tendering proc…"
1489,Project Manager,New South Wales,1713141199,Peoplebank,full_time,,-33.779795,151.134041,"['Australia', 'New South Wales', 'Sydney Region', 'Northern Suburbs', 'Ryde Area', 'Macquarie Park']",https://www.adzuna.com.au/land/ad/1713141199?se=sMIo37786hGHJRzxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=746B0291A2FFD59693F96A5744F060DE8FE8E923,2020-09-19T16:06:52Z,Business Project Manager,0,0,"The Role A Business Project manager to deliver an end to end transformation project Working closely with Clients, Vendors and other Stakeholders . create and deliver business cases and plans, whilst managing the quality, budget & scope of the project closely Key Responsibilities Gather cost of people, system & process change & actively support and build business cases with project team, assuring ROI prior to requesting approval Provide direct project management support for high impact initiativ…"
1490,Project Manager,New South Wales,1696106150,,full_time,,-33.276948,149.099775,"['Australia', 'New South Wales', 'Bathurst-Orange Region', 'Orange Area', 'Orange']",https://www.adzuna.com.au/land/ad/1696106150?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=5366131C264B0460870B516AA98FB8AF03D21246,2020-09-10T15:56:09Z,Client-Side Project Manager,0,0,"ABOUT THE COMPANY. A well-established boutique consultancy renowned for superior quality project management and superintendent services to Clients. With industry presence across range of sectors, this company has developed a stellar reputation in the industry, ensuring a strong pipeline of projects, and repeat business from high profile Clients. ABOUT THE ROLE. As a Client-Side Project Manager, you will be responsible for delivering projects within the required time, quality and budgetary expec…"
1491,Project Manager,New South Wales,1696106164,,full_time,,-35.958568,146.60586,"['Australia', 'New South Wales', 'Albury Region', 'Howlong']",https://www.adzuna.com.au/land/ad/1696106164?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=95651D64CBAAA65C61A3B91A49AE75F8CF692087,2020-09-10T15:56:09Z,Client-Side Project Manager,0,0,"ABOUT THE COMPANY. A well-established boutique consultancy renowned for superior quality project management and superintendent services to Clients. With industry presence across range of sectors, this company has developed a stellar reputation in the industry, ensuring a strong pipeline of projects, and repeat business from high profile Clients. ABOUT THE ROLE. As a Client-Side Project Manager, you will be responsible for delivering projects within the required time, quality and budgetary expec…"
1492,Project Manager,New South Wales,1705453960,Design Construct,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1705453960?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=0EB95145FA54C0BF8B8D44D2EA7BD4D2E10851B3,2020-09-15T06:59:19Z,Project Manager/Design Manager,0,0,"Project Manager / Design Manager Sydney CBD Project Manager / Design Manager Job Title: Project Manager / Design Manager Contract Type: Permanent Location: Sydney CBD Industry: Engineering Reference: AS090220 Contact Name: Alex Scott Contact Email: alexdesignandbuild.com.au Job Published: September 08, 2020 Job Description This is an exciting opportunity for an experienced Civil Engineer / Design Manager / Project Manager to join an award winning Engineering Consultancy and become part of their…"
1493,Project Manager,New South Wales,1688904547,Redpath Partners,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1688904547?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=5B93DF165D266D04317DF2A5CFA4EB7A7CBE339B,2020-09-05T06:55:12Z,Project Manager - Fire Services,0,0,"Project Manager - Fire Services Sydney We are working with a good fire protection contractor who have been operating for over 20 years. Projects include all new build commercial and residential developments. The provide all aspects of fire protection, including wet and dry fire sprinkler systems, water mist and deluge, Special-Hazard foam and gas suppression systems, and dry-fire alarm and detection systems. They are looking to engage a Project Manager to work on the Wet & Dry Fire services. Ta…"
1494,Project Manager,New South Wales,1692933592,ACRWorld Pty Ltd,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1692933592?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=605F6A95D5FA98BC2404A474BD197C903770A687,2020-09-08T07:07:30Z,Senior Project Manager - Fire,0,0,loading  Timesheet Portal       About Us  Our Story  Meet the Team  Our Values  Clients  Our Services  Contingency Recruitment  Contract / Temp Recruitment & Payroll  Project Recruitment Outsourcing  Retained Search  Submit Vacancy  Specialisation  Architecture Jobs  Building Jobs  Property Jobs  Transportation Jobs  Renewable Energy Jobs  Resources Jobs  Job Seekers  Browse Jobs  Create Job Alerts  Interview Tips  Submit CV  Work For Us  Commission Structure  Incentives & Rewards  Career Path …
1495,Project Manager,New South Wales,1688904288,Elcom Technology,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1688904288?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=3EB8A9178989241971E8089BD2AEA57E1288AD16,2020-09-05T06:55:11Z,Digital Project Manager Australia,0,0,"Careers Join the Elcom family Elcom Office: Australian Technology Park, Sydney, Australia Department: Projects The opportunity The Elcom team is expanding and we are looking for 2 x energetic and experienced Digital Project Managers to join our Project Management team. As an experienced Project Manager, you will be a highly effective and persuasive communicator with excellent leadership skills. You will be reporting to the General Manager and based in the Sydney office with interstate travel wh…"
1496,Project Manager,New South Wales,1713140784,Green Light,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1713140784?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=EF3A85B7563F544A28C9BBEEC611D225C41C51A0,2020-09-19T16:06:50Z,Project Manager - Green Light,700,750,Green Light Australia have a great opportunity for an experienced Project Manager with Scrum Master expertise to join our delivery team in Sydney on a major program of work. You will need to be 'on the ground' in Sydney as work will include customer and client-site based activities. To be considered you will need the following skills and experience : Excellent stakeholder engagement and people skills Ability to adapt and work in fast-paced environments with changing priorities Understand the im…
1497,Project Manager,New South Wales,1705454142,Peoplebank,full_time,,-33.892778,151.203901,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Redfern']",https://www.adzuna.com.au/land/ad/1705454142?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=CC012EBD09EBDE02C410B11C37C97EDE0E8C667D,2020-09-15T15:59:21Z,Project Manager- Data Analytics,0,0,"Contract till the end of the year Location: CBD New Data Analytics Project We are looking to hire a Project Manager- Data Analytics for one of our premier clients. This role plays an integral part of a multi-disciplinary team. Working closely with senior management you will be responsible for project planning, delivery, change managment and resource management. The ideal candidate will come from a technical background and will have experience in managing data analytics transformation projects. …"
1498,Project Manager,New South Wales,1690324995,Robert Half,full_time,,-33.812953,151.104942,"['Australia', 'New South Wales', 'Sydney Region', 'Northern Suburbs', 'Ryde Area', 'Ryde']",https://www.adzuna.com.au/land/ad/1690324995?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=655D6DE232C527843C78F674E86A4EC32CF6A1FA,2020-09-06T15:58:27Z,Senior Implementation Project Manager,155000,155000,"Fantastic new opportunity for a Senior Project Manager to work on the vendor side doing SaaS client implementations. Working within a PMO your role will involve project delivery, product commercialization, user training, project governance, change management, and senior stakeholder management. Due to the size of the business, it would ideal if you have 10 years of end to end project management experience as well as experience managing teams across a portfolio of 5 concurrent projects. Skill set…"
1499,Project Manager,New South Wales,1718324632,Credit Union Australia,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1718324632?se=LNQS4L786hG1YBWpQQVldQ&utm_medium=api&utm_source=1bfedc88&v=F6E590D38B6DD60D2B20EAC4A321962EB63F49B5,2020-09-22T16:34:14Z,Ediscovery Project Manager - Global,100000,130000,"eDiscovery Project Manager - Global Company EG_Reverse Created with Sketch.  Contact-name : Sherri Hodson  Contact-phone : 0402 618 969  Contact email : sherrilegaleagles.careers  Job-location : Sydney, New South Wales  Job-type : Permanent  Job-salary : AU$100000 - AU$130000 per annum Apply now Back to job search  Full end to end project management - global Company  Consultative role bringing the opportunity to build a team and take on a national role  Career opportunity while offering flexibl…"
1500,Project Manager,New South Wales,1718324652,Peoplebank,full_time,,-33.892778,151.203901,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Redfern']",https://www.adzuna.com.au/land/ad/1718324652?se=CJLm4L786hGihsoYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=5986987D3A64BB6B31AD70A238A6D458C956A778,2020-09-22T16:34:15Z,Project Manager- Data Analytics,0,0," Initial 6 months contract  Previous experience working on data analytics project  Business focused Our client is looking for an articulate, positive, and energetic Business Project Manager (data analytics) who can apply an analytical lens to a portfolio of projects and support them in defining, implementing and tracking measures for success of this program. This role is about acting as the glue between the business and analytics to be able to determine if targets are tracking to plan with the …"
1501,Project Manager,New South Wales,1692933785,Visual Signs & Engineering,full_time,,-34.012545,151.125456,"['Australia', 'New South Wales', 'Sydney Region', 'Southern Sydney', 'Sutherland Area', 'Taren Point']",https://www.adzuna.com.au/land/ad/1692933785?se=CJLm4L786hGihsoYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=5361AF2338A09C076BF827A76503D431598B33F1,2020-09-08T16:07:32Z,SIGN SHOP PRODUCTION/PROJECT MANAGER,0,0,"Sign Shop Production/Project Manager Successful applicant must have the following:  Minimum 10 years experience  Excellent communication skills  Time management skills If you do not have the experience or current driver's license, please do not apply. Job role will include: Comminicating with customers and direct work with some quoting and site inspections as required. Managing of staff, work flow, coordinate installs, quality control. Signage design and hand on procution. Previous experience o…"
1502,Project Manager,New South Wales,1707214609,Stockland,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1707214609?se=CJLm4L786hGihsoYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=A397C5BB05A0A9BA8F61FE881FB459C6A1BD75FB,2020-09-16T07:01:25Z,Senior Design Project Manager - Workplace,0,0,"Career Opportunities: Senior Design Project Manager - Workplace (18513) Requisition ID 18513 - Posted 25/08/2020 - NSW (1) - Permanent - Project Management (PJM) - Sydney Metro (SMTR) An exciting opportunity has arisen for a Senior Design Manager with a solid background in commercial/office tower projects based out of our Sydney Head Office. You will work on high profile commercial, residential and mixed use development projects, to name a few: Macquarie Park, Walker Street and Piccadilly Tower…"
1503,Project Manager,New South Wales,1701870271,Meat Livestock Australia,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1701870271?se=CJLm4L786hGihsoYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=DE85F5B4F3C5DDEAC65AFA5B1E09AD7E4BFCF81F,2020-09-13T07:12:25Z,Project Manager - Profitable Grazing Systems,0,0,"Project Manager - Profitable Grazing Systems (PGS) Posted: 01/09/2020 Closing Date: 16/09/2020 Job Type: Permanent - Full Time Location: North Sydney, Brisbane or Armidale Job Category: Program & Project Management We have an exciting opportunity to join our Research Development and Adoption business unit in the position of Project Manager Profitable Grazing Systems. This position can be based in in North Sydney, Brisbane or Armidale. The purpose of this role will be tomanage and administer all…"
1504,Project Manager,New South Wales,1690325021,Frontline Construction,full_time,,-35.300634,148.224961,"['Australia', 'New South Wales', 'Wagga Wagga Region', 'Tumut Area', 'Tumut']",https://www.adzuna.com.au/land/ad/1690325021?se=CJLm4L786hGihsoYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=E399DFA6E1B5707B91C0BC1F49ACB1772E78DCA2,2020-09-06T06:58:27Z,Project Manager/Engineer - Young NSW,0,0,"Permanent full time role They are renowned for looking after their team Experience with structural steel required The Company: Over 20 years of excellence in design, installation and construction of their systems has forged my client into exclusive partnerships with the world's best brands. A winner of multiple national awards with a clear commitment to product and service integrity. The Role: We are looking for an experienced Project Engineer/Manager to lead a new an exciting major design and …"
1505,Project Manager,New South Wales,1700216102,Green Light,full_time,,-33.867139,151.207114,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/land/ad/1700216102?se=CJLm4L786hGihsoYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=176DB3C7259CB3A9ECF12A04D31B923AAD90D1DD,2020-09-12T16:34:19Z,Senior Project Manager/Scrum Master,700,750,Green Light Australia have a great opportunity for an experienced Project Manager with Scrum Master expertise to join our delivery team in Sydney on a major program of work. You will need to be 'on the ground' in Sydney as work will include customer and client-site based activities. To be considered you will need the following skills and experience : Excellent stakeholder engagement and people skills Ability to adapt and work in fast-paced environments with changing priorities Understand the im…
